run_id,ts,model_key,tier,gpu,ctx,n_prefixes,round,kv_dtype,prefix_idx,ttft_ms,total_ms,gpu_kv_cache_tokens,fs_tier_queries,cpu_tier_queries,o_direct,fs_root,desc,host_contention,foreign_gpu_count,foreign_max_util,log
20260901-024805-m2-retrieval,2026-09-01T03:13:42.346545+08:00,qwen-awq,drop,0,96000,4,warm,auto,2,60043.441,60045.735,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,92,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:14:42.763636+08:00,qwen-awq,drop,0,96000,4,warm,auto,3,60146.431,60157.665,288576,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/drop_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:16:55.259246+08:00,qwen-awq,gpu_fp8,0,96000,1,cold,fp8,0,58327.841,58329.934,547744,,,True,/home/hungwei/kv_fs_tier_nvme,GPU FP8 儲存：容量 2×，讀取要反量化,HEAVY,6,96,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/gpu_fp8_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:16:56.151161+08:00,qwen-awq,gpu_fp8,0,96000,1,warm,fp8,0,618.163,621.472,547744,,,True,/home/hungwei/kv_fs_tier_nvme,GPU FP8 儲存：容量 2×，讀取要反量化,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/gpu_fp8_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:21:01.957432+08:00,qwen-awq,gpu_int4,0,96000,1,cold,int4_per_token_head,0,171471.314,171613.074,1031056,,,True,/home/hungwei/kv_fs_tier_nvme,GPU INT4 儲存：容量 4×，讀取要反量化,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/gpu_int4_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:21:03.281659+08:00,qwen-awq,gpu_int4,0,96000,1,warm,int4_per_token_head,0,901.966,1029.132,1031056,,,True,/home/hungwei/kv_fs_tier_nvme,GPU INT4 儲存：容量 4×，讀取要反量化,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/gpu_int4_r0/server.log
20260901-024805-m2-retrieval,2026-09-01T03:23:22.089657+08:00,qwen-awq,cpu,0,96000,4,cold,auto,0,59257.081,59259.244,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/cpu_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:24:22.812578+08:00,qwen-awq,cpu,0,96000,4,cold,auto,1,60427.212,60437.171,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/cpu_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:25:23.736470+08:00,qwen-awq,cpu,0,96000,4,cold,auto,2,60631.89,60633.933,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/cpu_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:26:25.134216+08:00,qwen-awq,cpu,0,96000,4,cold,auto,3,61117.189,61122.71,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/cpu_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:26:28.177279+08:00,qwen-awq,cpu,0,96000,4,warm,auto,0,2663.173,2664.868,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/cpu_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:26:31.275764+08:00,qwen-awq,cpu,0,96000,4,warm,auto,1,2789.202,2791.511,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/cpu_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:26:34.234111+08:00,qwen-awq,cpu,0,96000,4,warm,auto,2,2598.549,2600.322,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/cpu_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:26:37.029393+08:00,qwen-awq,cpu,0,96000,4,warm,auto,3,2506.217,2510.137,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/cpu_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:28:40.174239+08:00,qwen-awq,ssd,0,96000,4,cold,auto,0,59615.47,59615.694,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:29:41.051089+08:00,qwen-awq,ssd,0,96000,4,cold,auto,1,60550.99,60566.832,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:30:42.009685+08:00,qwen-awq,ssd,0,96000,4,cold,auto,2,60659.327,60661.082,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:31:43.038397+08:00,qwen-awq,ssd,0,96000,4,cold,auto,3,60685.211,60714.418,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:32:47.903527+08:00,qwen-awq,ssd,0,96000,4,warm,auto,0,64576.62,64578.493,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:33:49.675415+08:00,qwen-awq,ssd,0,96000,4,warm,auto,1,61456.883,61463.929,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:34:51.452824+08:00,qwen-awq,ssd,0,96000,4,warm,auto,2,61482.227,61483.972,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r1/server.log
20260901-024805-m2-retrieval,2026-09-01T03:35:52.930917+08:00,qwen-awq,ssd,0,96000,4,warm,auto,3,61159.017,61162.637,288576,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,6,100,/ssd7/hungwei/paper-hkv/runs/20260901-024805-m2-retrieval/ssd_r1/server.log
