run_id,ts,model_key,tier,gpu,ctx,n_prefixes,round,kv_dtype,prefix_idx,ttft_ms,total_ms,gpu_kv_cache_tokens,fs_tier_queries,cpu_tier_queries,o_direct,fs_root,desc,host_contention,foreign_gpu_count,foreign_max_util,log
20260831-211745-m2-retrieval,2026-08-31T21:25:56.962303+08:00,llama,cpu,0,16384,4,cold,auto,0,5303.456,5424.85,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,4,99,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/cpu_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:26:02.721251+08:00,llama,cpu,0,16384,4,cold,auto,1,5368.723,5488.756,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/cpu_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:26:08.583651+08:00,llama,cpu,0,16384,4,cold,auto,2,5435.506,5562.36,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/cpu_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:26:14.468645+08:00,llama,cpu,0,16384,4,cold,auto,3,5482.352,5602.814,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,4,97,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/cpu_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:26:15.580326+08:00,llama,cpu,0,16384,4,warm,auto,0,727.647,849.858,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/cpu_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:26:16.886831+08:00,llama,cpu,0,16384,4,warm,auto,1,905.381,1025.473,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,4,95,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/cpu_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:26:18.099162+08:00,llama,cpu,0,16384,4,warm,auto,2,822.979,944.929,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/cpu_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:26:19.339677+08:00,llama,cpu,0,16384,4,warm,auto,3,848.854,974.499,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階：PCIe 搬回來,HEAVY,4,96,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/cpu_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:27:31.707611+08:00,llama,ssd,0,16384,4,cold,auto,0,5310.585,5433.15,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,99,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:27:37.593452+08:00,llama,ssd,0,16384,4,cold,auto,1,5488.66,5609.094,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:27:43.457770+08:00,llama,ssd,0,16384,4,cold,auto,2,5472.311,5594.913,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:27:49.402305+08:00,llama,ssd,0,16384,4,cold,auto,3,5468.239,5599.194,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,94,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:27:56.118700+08:00,llama,ssd,0,16384,4,warm,auto,0,6291.401,6406.934,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,99,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:28:02.730925+08:00,llama,ssd,0,16384,4,warm,auto,1,6192.084,6320.492,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,97,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:28:09.441813+08:00,llama,ssd,0,16384,4,warm,auto,2,6299.933,6423.69,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,99,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:28:16.036843+08:00,llama,ssd,0,16384,4,warm,auto,3,6192.874,6316.518,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,4,95,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:29:26.850807+08:00,llama,drop,0,16384,4,cold,auto,0,4858.352,4981.737,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:29:32.269706+08:00,llama,drop,0,16384,4,cold,auto,1,5020.519,5126.802,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:29:37.730717+08:00,llama,drop,0,16384,4,cold,auto,2,5056.968,5185.841,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,75,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:29:43.225841+08:00,llama,drop,0,16384,4,cold,auto,3,5106.161,5228.858,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:29:48.735345+08:00,llama,drop,0,16384,4,warm,auto,0,5104.106,5233.296,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:29:54.290433+08:00,llama,drop,0,16384,4,warm,auto,1,5147.298,5268.762,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,96,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:29:59.827686+08:00,llama,drop,0,16384,4,warm,auto,2,5136.506,5264.047,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:30:05.443129+08:00,llama,drop,0,16384,4,warm,auto,3,5164.861,5292.883,48128,,,True,/home/hungwei/kv_fs_tier_nvme,沒有第二階，warm 只能整段重算,HEAVY,4,78,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/drop_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:31:13.713376+08:00,llama,gpu_resident,0,16384,1,cold,auto,0,4884.471,5002.8,48128,,,True,/home/hungwei/kv_fs_tier_nvme,block 沒被逐出，warm 直接命中 GPU prefix cache（≈0 的基準）,HEAVY,4,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/gpu_resident_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:31:14.255886+08:00,llama,gpu_resident,0,16384,1,warm,auto,0,143.446,269.151,48128,,,True,/home/hungwei/kv_fs_tier_nvme,block 沒被逐出，warm 直接命中 GPU prefix cache（≈0 的基準）,HEAVY,4,99,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/gpu_resident_r1/server.log
20260831-211745-m2-retrieval,2026-08-31T21:32:25.330754+08:00,llama,ssd,0,16384,4,cold,auto,0,5367.131,5484.709,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:32:31.079203+08:00,llama,ssd,0,16384,4,cold,auto,1,5363.403,5485.176,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,96,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:32:36.934869+08:00,llama,ssd,0,16384,4,cold,auto,2,5468.731,5588.05,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r2/server.log
20260831-211745-m2-retrieval,2026-08-31T21:32:42.855312+08:00,llama,ssd,0,16384,4,cold,auto,3,5521.171,5644.039,48128,,,True,/home/hungwei/kv_fs_tier_nvme,CPU 階刻意縮小 → 強迫 cascade 到磁碟，量的才是真的磁碟階,HEAVY,3,100,/ssd7/hungwei/paper-hkv/runs/20260831-211745-m2-retrieval/ssd_r2/server.log
