run_id,ts,trace,model_profile,device,window_accesses,k_deltas,n_train,n_calib,n_test,embargo_dropped,num_leaves,test_positive_rate,features_run,loss,feature,gain
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_8,5.28
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_9,2.64
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_10,1.84
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_11,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_12,9.1
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_13,1.81
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_14,3.69
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_15,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,log_delta_16,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,edc_0,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,edc_1,3.97
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,edc_2,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,edc_3,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,edc_4,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,edc_5,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,edc_6,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,edc_7,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,edc_8,8.48
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,edc_9,18.76
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,pos_tokens,5829451.8
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,pos_frac,70676.6
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,req_len_tokens,574007.98
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,last_pos_tokens,207707.7
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,pos_delta_tokens,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,sym_l2,req_gap,16389.07
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,n_acc,30451.85
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_age_since_first,10877.4
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_1,4055.76
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_2,1011.76
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_3,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_4,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_5,42633.7
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_6,3397.14
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_7,193502.5
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_8,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_9,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_10,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_11,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_12,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_13,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_14,691.45
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_15,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,log_delta_16,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_0,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_1,47.25
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_2,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_3,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_4,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_5,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_6,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_7,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_8,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,edc_9,33.94
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,pos_tokens,71465758.88
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,pos_frac,853268.76
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,req_len_tokens,6909336.12
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,last_pos_tokens,2519589.19
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,pos_delta_tokens,0.0
20260905-132613-m5p-train-conversation-qwen-awq,2026-09-05T13:26:13.917779+08:00,conversation,qwen-awq,nvme,17117,16,1341713,236773,678219,4022,7,0.0451,20260905-131229-m5p-feat-conversation-qwen-awq,cost_l2,req_gap,229205.36
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,n_acc,3549.75
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_age_since_first,7030.76
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_1,136998.37
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_2,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_3,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_4,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_5,62279.08
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_6,166.8
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_7,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_8,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_9,52607.15
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_10,709.58
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_11,53161.64
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_12,2038.98
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_13,1777.95
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_14,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_15,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,log_delta_16,561041.02
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_0,6242.1
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_1,160.14
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_2,2237880.8
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_3,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_4,22284.84
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_5,17449027.22
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_6,8270719.9
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_7,251671.8
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_8,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,edc_9,34422.26
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,pos_tokens,8976.67
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,pos_frac,38455.07
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,req_len_tokens,101426.29
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,last_pos_tokens,12503.34
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,pos_delta_tokens,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,sym_l2,req_gap,166964.65
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,n_acc,49043.24
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_age_since_first,83191.7
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_1,338610.12
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_2,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_3,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_4,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_5,908280.24
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_6,2220.5
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_7,0.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_8,2154.6
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_9,619488.0
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_10,14461.19
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_11,603925.2
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_12,27905.73
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_13,27527.38
20260905-132622-m5p-train-toolagent-qwen-awq,2026-09-05T13:26:23.124149+08:00,toolagent,qwen-awq,nvme,17117,16,1882897,332276,950894,3579,2,0.3583,20260905-131229-m5p-feat-toolagent-qwen-awq,cost_l2,log_delta_14,0.0
