run_id,ts,sim_version,trace,model_profile,device,segment,first_request,requests,accesses,gpu_blocks,cpu_gib,ssd_gib,lookup,prefetch,drop_cost_rule,ordering,tie_width,tier_order,workload,decode,window_accesses,features_run,train_run,policy,total_ms,prefill_ms,decode_ms,gpu_hits,cpu_hits,ssd_hits,recompute,cpu_writes,ssd_writes,ssd_write_mibps,write_feasible,device_write_mibps,best_baseline,vs_best_baseline_pct,oracle_headroom_pct,headroom_captured_pct
20260905-210511-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:11.951117+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,cpu_arc,2474560.34,2474560.34,0.0,747014,737997,0,356605,1077485,0,,,2512.0,cpu_lru,-2.166,13.926,-15.55
20260905-210511-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:11.951179+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,tier_fs,2506686.29,2506686.29,0.0,788480,704512,45056,303568,1036019,303421,,,2512.0,cpu_lru,-3.492,13.926,-25.08
20260905-210511-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:11.951241+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,tiara_sym_l2_tierlru,4754448.37,4754448.37,0.0,141841,1106643,289564,303568,1649218,514489,,,2512.0,cpu_lru,-96.294,13.926,-691.45
20260905-210511-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:11.951300+08:00,fbea1a98,lc32ks,qwen-awq,nvme,test,1947,882,1841616,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143910-m5p-feat-lc32ks-qwen-awq,20260905-144009-m5p-train-lc32ks-qwen-awq,oracle,2084794.13,2084794.13,0.0,1286921,251127,0,303568,251127,0,,,2512.0,cpu_lru,13.926,13.926,
20260905-210525-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:25.902982+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,full_gpu,6127520.06,6127520.06,0.0,376832,0,0,391828,0,0,,,2512.0,tier_fs,-271.458,0.0,
20260905-210525-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:25.903083+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,cpu_lru,1773974.35,1773974.35,0.0,376832,286720,0,105108,374711,0,,,2512.0,tier_fs,-7.54,0.0,
20260905-210525-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:25.903112+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,cpu_arc,1773974.35,1773974.35,0.0,362099,301453,0,105108,389444,0,,,2512.0,tier_fs,-7.54,0.0,
20260905-210525-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:25.903136+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,tier_fs,1649587.33,1649587.33,0.0,376832,286720,8192,96916,374711,59905,,,2512.0,tier_fs,0.0,0.0,
20260905-210525-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:25.903155+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,tiara_sym_l2_tierlru,2124082.86,2124082.86,0.0,108506,498208,65030,96916,643037,116743,,,2512.0,tier_fs,-28.764,0.0,
20260905-210525-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:25.903174+08:00,fbea1a98,lc128ks,qwen-awq,nvme,test,186,92,768660,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-session,0,102702,20260905-143141-m5p-feat-lc128ks-qwen-awq,20260905-143319-m5p-train-lc128ks-qwen-awq,oracle,1649587.33,1649587.33,0.0,517433,154311,0,96916,154311,0,,,2512.0,tier_fs,0.0,0.0,
20260905-210533-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:33.792198+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,full_gpu,3925649.23,3925649.23,0.0,114688,0,0,252932,0,0,,,2512.0,tier_fs,-104.995,18.813,-558.11
20260905-210533-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:33.792259+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_lru,2433004.99,2433004.99,0.0,114688,98304,0,154628,235815,0,,,2512.0,tier_fs,-27.05,18.813,-143.79
20260905-210533-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:33.792282+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_arc,2557392.01,2557392.01,0.0,106903,97897,0,162820,239260,0,,,2512.0,tier_fs,-33.546,18.813,-178.31
20260905-210533-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:33.792301+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,tier_fs,1914996.27,1914996.27,0.0,114688,98304,65536,89092,235815,109425,,,2512.0,tier_fs,0.0,18.813,0.0
20260905-210533-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:33.792318+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,tiara_sym_l2_tierlru,1917511.71,1917511.71,0.0,146406,66471,65651,89092,204097,109540,,,2512.0,tier_fs,-0.131,18.813,-0.7
20260905-210533-m5p-policy-toolagent-qwen-awq,2026-09-05T21:05:33.792334+08:00,fbea1a98,lc128kz,qwen-awq,nvme,test,76,44,367620,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,oracle,1554736.24,1554736.24,0.0,175697,90690,12141,89092,98882,12141,,,2512.0,tier_fs,18.813,18.813,
20260905-210650-m5p-policy-toolagent-qwen-awq,2026-09-05T21:06:50.490575+08:00,fbea1a98,toolagent,qwen-awq,nvme,test,16281,7327,3815786,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,mooncake,1,17117,20260905-142724-m5p-feat-toolagent-qwen-awq,20260905-143558-m5p-train-toolagent-qwen-awq,full_gpu,23024619.03,15023937.65,8000681.38,1373442,0,0,2442344,0,0,0.0,1,2512.0,cpu_lru,-0.353,11.5,-3.07
20260905-210650-m5p-policy-toolagent-qwen-awq,2026-09-05T21:06:50.491047+08:00,fbea1a98,toolagent,qwen-awq,nvme,test,16281,7327,3815786,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,mooncake,1,17117,20260905-142724-m5p-feat-toolagent-qwen-awq,20260905-143558-m5p-train-toolagent-qwen-awq,cpu_lru,22943603.7,14942922.32,8000681.38,1373442,17369,0,2424975,2425227,0,0.0,1,2512.0,cpu_lru,0.0,11.5,0.0
20260905-210650-m5p-policy-toolagent-qwen-awq,2026-09-05T21:06:50.491428+08:00,fbea1a98,toolagent,qwen-awq,nvme,test,16281,7327,3815786,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,mooncake,1,17117,20260905-142724-m5p-feat-toolagent-qwen-awq,20260905-143558-m5p-train-toolagent-qwen-awq,cpu_arc,22947151.92,14946470.54,8000681.38,1376018,14105,0,2425663,2422651,0,0.0,1,2512.0,cpu_lru,-0.015,11.5,-0.13
20260905-210650-m5p-policy-toolagent-qwen-awq,2026-09-05T21:06:50.491799+08:00,fbea1a98,toolagent,qwen-awq,nvme,test,16281,7327,3815786,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,mooncake,1,17117,20260905-142724-m5p-feat-toolagent-qwen-awq,20260905-143558-m5p-train-toolagent-qwen-awq,tier_fs,24838750.97,16838069.59,8000681.38,1373442,17369,647109,1777866,2425227,2379772,2006.1,1,2512.0,cpu_lru,-8.26,11.5,-71.83
20260905-210650-m5p-policy-toolagent-qwen-awq,2026-09-05T21:06:50.492168+08:00,fbea1a98,toolagent,qwen-awq,nvme,test,16281,7327,3815786,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,mooncake,1,17117,20260905-142724-m5p-feat-toolagent-qwen-awq,20260905-143558-m5p-train-toolagent-qwen-awq,tiara_sym_l2_tierlru,22808201.24,14807519.87,8000681.38,1399650,11140,0,2404996,818581,139,0.1,1,2512.0,cpu_lru,0.59,11.5,5.13
20260905-210650-m5p-policy-toolagent-qwen-awq,2026-09-05T21:06:50.492555+08:00,fbea1a98,toolagent,qwen-awq,nvme,test,16281,7327,3815786,17117,24.0,512.0,prefix,1,tail,predicted,0.0,lru,mooncake,1,17117,20260905-142724-m5p-feat-toolagent-qwen-awq,20260905-143558-m5p-train-toolagent-qwen-awq,oracle,20305140.96,12304459.58,8000681.38,1630040,219291,1265,1965190,374071,31105,26.2,1,2512.0,cpu_lru,11.5,11.5,
20260905-210717-m5p-policy-toolagent-qwen-awq,2026-09-05T21:07:17.017020+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,full_gpu,9733835.75,9733835.75,0.0,376832,0,0,625768,0,0,,,2512.0,tier_fs,-155.763,34.666,-449.32
20260905-210717-m5p-policy-toolagent-qwen-awq,2026-09-05T21:07:17.017131+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_lru,5007128.98,5007128.98,0.0,376832,311296,0,314472,608651,0,,,2512.0,tier_fs,-31.566,34.666,-91.06
20260905-210717-m5p-policy-toolagent-qwen-awq,2026-09-05T21:07:17.017158+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_arc,5129593.99,5129593.99,0.0,310115,370310,0,322175,675368,0,,,2512.0,tier_fs,-34.783,34.666,-100.34
20260905-210717-m5p-policy-toolagent-qwen-awq,2026-09-05T21:07:17.017183+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,tier_fs,3805803.22,3805803.22,0.0,376832,311296,204800,109672,608651,269269,,,2512.0,tier_fs,0.0,34.666,0.0
20260905-210717-m5p-policy-toolagent-qwen-awq,2026-09-05T21:07:17.017206+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,tiara_sym_l2,4419844.62,4419844.62,0.0,205464,405331,282133,109672,437124,346602,,,2512.0,tier_fs,-16.134,34.666,-46.54
20260905-210717-m5p-policy-toolagent-qwen-awq,2026-09-05T21:07:17.017228+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,oracle,2486479.42,2486479.42,0.0,574777,257152,60999,109672,289626,60999,,,2512.0,tier_fs,34.666,34.666,
20260905-210819-m5p-policy-toolagent-qwen-awq,2026-09-05T21:08:19.913921+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,full_gpu,9733835.75,9733835.75,0.0,376832,0,0,625768,0,0,,,2512.0,tier_fs,-155.763,34.666,-449.32
20260905-210819-m5p-policy-toolagent-qwen-awq,2026-09-05T21:08:19.914024+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_lru,5007128.98,5007128.98,0.0,376832,311296,0,314472,608651,0,,,2512.0,tier_fs,-31.566,34.666,-91.06
20260905-210819-m5p-policy-toolagent-qwen-awq,2026-09-05T21:08:19.914054+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,cpu_arc,5129593.99,5129593.99,0.0,310115,370310,0,322175,675368,0,,,2512.0,tier_fs,-34.783,34.666,-100.34
20260905-210819-m5p-policy-toolagent-qwen-awq,2026-09-05T21:08:19.914075+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,tier_fs,3805803.22,3805803.22,0.0,376832,311296,204800,109672,608651,269269,,,2512.0,tier_fs,0.0,34.666,0.0
20260905-210819-m5p-policy-toolagent-qwen-awq,2026-09-05T21:08:19.914100+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,tiara_sym_l2,4419844.62,4419844.62,0.0,205464,405331,282133,109672,437124,346602,,,2512.0,tier_fs,-16.134,34.666,-46.54
20260905-210819-m5p-policy-toolagent-qwen-awq,2026-09-05T21:08:19.914120+08:00,fbea1a98,lc128kz,qwen-awq,nvme,full,0,120,1002600,17117,24.0,512.0,prefix,1,tail,predicted,0.0,predicted,longctx-zipf,0,102702,20260905-143044-m5p-feat-lc128kz-qwen-awq,20260905-143310-m5p-train-lc128kz-qwen-awq,oracle,2486479.42,2486479.42,0.0,574777,257152,60999,109672,289626,60999,,,2512.0,tier_fs,34.666,34.666,
