run_id,ts,baseline,model_key,model,gpu,ctx,actual_prompt_tokens,round,prefix_idx,ttft_ms,tpot_ms,total_ms,gen_tokens,gpu_kv_cache_tokens,n_prefixes,caveat,concurrency_mode,quality_score,quality_metric,contaminated,guard_verdict,log,mode_source,host_contention,foreign_gpu_count,foreign_max_util
20260831-010102-m3-llama-awq-lmcache,2026-08-31T01:16:57.579787+08:00,lmcache,llama-awq,hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,0,126976,126976,cold,3,120425.502,32.996,120788.456,12,253744,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-010102-m3-llama-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-010102-m3-llama-awq-lmcache,2026-08-31T01:18:57.628916+08:00,lmcache,llama-awq,hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,0,126976,126976,warm,0,119380.604,33.725,119751.583,12,253744,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-010102-m3-llama-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-010102-m3-llama-awq-lmcache,2026-08-31T01:20:58.111944+08:00,lmcache,llama-awq,hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,0,126976,126976,warm,1,119847.048,31.666,120195.379,12,253744,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-010102-m3-llama-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-010102-m3-llama-awq-lmcache,2026-08-31T01:22:59.577777+08:00,lmcache,llama-awq,hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,0,126976,126976,warm,2,120759.024,32.254,121113.814,12,253744,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-010102-m3-llama-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-010102-m3-llama-awq-lmcache,2026-08-31T01:25:01.550662+08:00,lmcache,llama-awq,hugging-quants/Meta-Llama-3.1-8B-Instruct-AWQ-INT4,0,126976,126976,warm,3,121313.524,33.461,121681.594,12,253744,4,no compiled c_ops/cuda_ops; transfer path on torch baseline,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-010102-m3-llama-awq-lmcache/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:28:16.715207+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,0,10910.476,18.071,11163.474,15,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:28:28.798776+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,1,11518.378,9.74,11791.105,29,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:28:41.168997+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,2,11839.138,9.588,12098.016,28,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:28:53.757888+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,3,11972.454,9.851,12248.273,29,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:28:54.567569+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,0,275.011,17.516,520.239,15,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:28:55.356786+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,1,274.64,9.076,528.763,29,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:28:56.196615+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,2,310.99,13.463,553.32,19,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:28:57.004014+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,3,277.964,9.323,539.002,29,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,94
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:29:32.851742+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,0,32443.026,17.907,32747.439,18,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:30:06.542557+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,1,33066.783,12.392,33401.373,28,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,93
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:30:40.085919+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,2,32922.198,12.261,33265.519,29,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:31:13.806333+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,3,33011.586,12.509,33349.336,28,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:31:14.907535+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,0,530.571,16.906,817.976,18,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:31:16.094580+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,1,546.78,11.445,855.788,28,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:31:17.218007+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,2,513.895,11.418,833.604,29,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:31:18.383737+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,3,544.996,11.355,851.571,28,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:33:04.072085+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,0,99388.936,17.92,99783.17,23,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:34:44.384274+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,1,99606.674,18.235,100007.845,23,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:36:25.035522+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,2,99881.436,18.252,100355.997,27,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:38:05.540451+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,3,99755.91,18.244,100212.005,26,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:39:46.211219+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,0,100011.114,17.94,100387.845,22,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,86
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:41:26.983170+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,1,100083.296,17.885,100494.653,24,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,94
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:43:07.941442+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,2,100220.391,18.462,100681.942,26,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:44:49.003743+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,3,100332.026,18.351,100772.441,25,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:50:29.306248+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,0,326100.198,29.357,326687.331,21,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T01:55:56.431256+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,1,326194.448,44.329,326815.056,15,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T02:01:22.413898+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,2,324940.039,28.419,325650.518,26,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T02:06:46.502290+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,3,323171.026,29.097,323782.056,22,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T02:12:09.943686+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,0,322566.515,28.679,323140.089,21,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T02:17:33.364505+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,1,322592.4,42.939,323107.668,13,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,99
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T02:22:57.070906+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,2,322726.998,28.066,323400.571,25,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,100
20260831-012520-m3-qwen-awq-full_gpu,2026-08-31T02:28:20.435345+08:00,full_gpu,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,3,322480.57,28.338,323047.332,21,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-012520-m3-qwen-awq-full_gpu/server.log,recorded,HEAVY,6,97
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:30:13.062149+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,0,12019.856,18.634,12280.736,15,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:30:26.153293+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,1,12533.141,9.929,12811.162,29,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:30:39.275083+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,2,12570.58,9.73,12833.278,28,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,97
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:30:52.520148+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,3,12690.274,10.022,12970.879,29,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:30:53.305150+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,0,260.882,17.545,506.517,15,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:30:54.127809+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,1,273.18,9.344,534.818,29,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,92
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:30:54.942643+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,2,308.071,9.348,532.417,25,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:30:55.780560+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,3,277.204,9.322,538.217,29,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:31:32.802133+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,0,33574.281,18.135,33882.571,18,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:32:07.147276+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,1,33714.792,12.75,34059.044,28,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,99
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:32:41.762271+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,2,33985.098,12.489,34322.295,28,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:33:16.167628+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,3,33782.695,12.461,34119.139,28,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:33:17.265231+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,0,514.74,17.596,796.281,17,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,85
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:33:18.306653+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,1,437.414,11.433,757.55,29,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:33:19.394214+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,2,487.159,11.41,795.223,28,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:33:20.415987+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,3,442.446,11.431,751.076,28,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:35:08.183503+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,0,101248.522,17.943,101643.272,23,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,86
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:36:50.493032+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,1,101604.064,17.741,102012.107,24,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:38:32.957912+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,2,101715.873,18.371,102175.142,26,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:40:15.326309+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,3,101589.86,18.558,102072.359,27,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:41:35.931423+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,0,79931.422,18.179,80331.367,23,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:42:56.828867+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,1,80208.101,18.15,80607.41,23,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
