run_id,ts,baseline,model_key,model,gpu,ctx,actual_prompt_tokens,round,prefix_idx,ttft_ms,tpot_ms,total_ms,gen_tokens,gpu_kv_cache_tokens,n_prefixes,quality_score,quality_metric,contaminated,guard_verdict,log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:22:10.506296+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,16384,16384,warm,0,708.045,44.821,1380.356,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:22:11.953005+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,16384,16384,warm,1,778.778,44.409,1444.914,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:22:13.364828+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,16384,16384,warm,2,738.227,44.784,1409.985,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:22:14.826954+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,16384,16384,warm,3,790.229,44.645,1459.9,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:22:29.049651+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,32768,32768,cold,0,12300.864,49.886,13049.161,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:22:42.258009+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,32768,32768,cold,1,12444.443,36.215,13204.956,22,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:22:55.506343+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,32768,32768,cold,2,12502.399,49.5,13244.893,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:23:08.819228+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,32768,32768,cold,3,12550.339,50.582,13309.07,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:23:13.463236+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,32768,32768,warm,0,3891.887,49.906,4640.481,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:23:18.313033+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,32768,32768,warm,1,4083.6,36.302,4845.949,22,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:23:23.833808+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,32768,32768,warm,2,4767.464,49.969,5517.0,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-181826-m3-llama-cpu_arc,2026-08-30T18:23:36.615619+08:00,cpu_arc,llama,NousResearch/Meta-Llama-3.1-8B-Instruct,2,32768,32768,warm,3,12030.292,49.953,12779.591,16,48128,4,,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-181826-m3-llama-cpu_arc/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:30:33.693095+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,8192,8192,cold,0,1970.46,19.725,2581.932,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:30:36.246772+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,8192,8192,cold,1,1940.084,19.753,2552.417,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:30:38.734874+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,8192,8192,cold,2,1934.721,20.453,2486.958,28,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:30:41.282257+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,8192,8192,cold,3,1941.502,20.157,2546.2,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:30:41.999249+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,8192,8192,warm,0,95.765,20.015,716.229,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:30:42.712676+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,8192,8192,warm,1,98.84,19.795,712.492,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:30:43.438418+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,8192,8192,warm,2,105.846,20.624,724.573,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:30:44.161961+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,8192,8192,warm,3,119.949,20.082,722.41,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:30:49.631176+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,16384,16384,cold,0,4304.002,20.308,4933.561,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:30:54.551403+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,16384,16384,cold,1,4289.88,20.949,4918.36,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:30:59.487161+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,16384,16384,cold,2,4307.184,20.889,4933.839,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:04.438168+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,16384,16384,cold,3,4318.952,27.398,4949.109,24,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:05.225318+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,16384,16384,warm,0,152.848,20.382,784.687,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:06.015888+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,16384,16384,warm,1,156.564,21.064,788.481,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:06.808529+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,16384,16384,warm,2,159.658,21.029,790.53,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:07.602395+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,16384,16384,warm,3,159.848,27.476,791.793,24,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:19.757719+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,32768,32768,cold,0,10360.795,21.881,10951.582,28,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:30.815802+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,32768,32768,cold,1,10392.837,21.346,11054.573,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:41.923918+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,32768,32768,cold,2,10442.312,21.361,11104.495,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:53.047284+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,32768,32768,cold,3,10461.002,21.256,11119.929,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:54.238214+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,32768,32768,warm,0,589.449,22.121,1186.705,28,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:55.501435+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,32768,32768,warm,1,598.071,21.332,1259.348,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:56.771259+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,32768,32768,warm,2,605.225,21.307,1265.742,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:31:58.042280+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,32768,32768,warm,3,607.969,21.265,1267.192,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:32:29.163467+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,65536,65536,cold,0,27999.349,31.275,28687.409,23,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:32:57.868793+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,65536,65536,cold,1,27980.677,23.933,28698.656,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:33:26.604238+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,65536,65536,cold,2,28013.311,23.859,28729.079,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:33:55.349844+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,65536,65536,cold,3,28021.412,23.925,28739.171,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:33:57.406570+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,65536,65536,warm,0,1356.06,31.553,2050.223,23,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:33:59.468260+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,65536,65536,warm,1,1341.19,23.798,2055.118,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:34:01.526360+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,65536,65536,warm,2,1336.64,23.836,2051.709,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-cpu_lru,2026-08-30T18:34:03.591541+08:00,cpu_lru,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,1,65536,65536,warm,3,1341.797,23.886,2058.383,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-cpu_lru/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:30:35.747581+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,8192,8192,cold,0,1972.449,19.792,2585.994,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:30:38.305198+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,8192,8192,cold,1,1941.806,19.817,2556.124,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:30:40.801168+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,8192,8192,cold,2,1938.814,20.593,2494.83,28,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:30:43.366056+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,8192,8192,cold,3,1962.94,20.027,2563.746,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:30:44.070716+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,8192,8192,warm,0,92.442,19.71,703.458,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:30:44.776800+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,8192,8192,warm,1,93.726,19.716,704.919,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:30:45.488481+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,8192,8192,warm,2,99.53,20.368,710.562,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:30:46.203349+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,8192,8192,warm,3,113.779,19.997,713.683,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:30:51.803338+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,16384,16384,cold,0,4401.99,20.153,5026.727,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:30:56.955937+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,16384,16384,cold,1,4514.461,21.195,5150.31,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:31:02.149473+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,16384,16384,cold,2,4565.718,20.862,5191.574,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:31:07.384118+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,16384,16384,cold,3,4600.33,27.476,5232.282,24,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:31:08.167617+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,16384,16384,warm,0,155.388,20.195,781.441,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:31:08.946858+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,16384,16384,warm,1,147.902,20.975,777.14,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:31:09.726176+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,16384,16384,warm,2,149.543,20.919,777.116,31,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:31:10.506792+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,16384,16384,warm,3,151.023,27.292,778.749,24,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:31:23.423287+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,32768,32768,cold,0,11137.133,22.124,11734.49,28,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:31:35.441287+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,32768,32768,cold,1,11348.81,21.472,12014.439,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:31:47.547028+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,32768,32768,cold,2,11427.271,21.769,12102.101,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:31:59.721072+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,32768,32768,cold,3,11500.88,21.607,12170.687,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:32:00.921245+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,32768,32768,warm,0,604.152,21.949,1196.769,28,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:32:02.186198+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,32768,32768,warm,1,602.569,21.254,1261.444,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:32:03.445305+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,32768,32768,warm,2,598.787,21.19,1255.675,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
20260830-182812-m3-qwen-tier_fs,2026-08-30T18:32:04.710248+08:00,tier_fs,qwen,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-noDCA,3,32768,32768,warm,3,601.887,21.277,1261.485,32,106512,4,,parallel,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260830-182812-m3-qwen-tier_fs/server.log
